ID	Target
hsa-miR-10b-5p	ARG2
hsa-miR-505-3p	TBP
hsa-miR-26a-5p	GRAMD1C
hsa-miR-27b-3p	GRAMD1C
hsa-miR-365a-3p	GRAMD1C
hsa-miR-125b-5p	IL16
hsa-miR-107	IL16
hsa-miR-580-3p	IL16
hsa-miR-671-5p	CSRNP3
hsa-miR-106a-5p	CSRNP3
hsa-miR-335-5p	CSRNP3
hsa-miR-518c-5p	CSRNP3
hsa-miR-10b-5p	CSRNP3
hsa-miR-125b-2-3p	CSRNP3
hsa-miR-384	ZNF540
hsa-miR-222-3p	MASTL
hsa-miR-125b-2-3p	MASTL
hsa-miR-106a-5p	MASTL
hsa-miR-367-5p	MASTL
hsa-miR-221-3p	MASTL
hsa-miR-30e-3p	VANGL1
hsa-miR-29a-3p	VANGL1
hsa-miR-30a-3p	VANGL1
hsa-miR-27b-3p	VANGL1
hsa-miR-106a-5p	VANGL1
hsa-miR-335-5p	BAG1
hsa-miR-1976	KCNJ13
hsa-miR-140-3p	EFHC1
hsa-miR-361-3p	EFHC1
hsa-miR-3074-3p	EFHC1
hsa-miR-107	RAB3GAP1
hsa-miR-580-3p	PEG10
hsa-miR-27b-3p	ENDOU
hsa-miR-518c-5p	ENDOU
hsa-miR-580-3p	SLC6A2
hsa-miR-23b-3p	SLC6A2
hsa-miR-23b-3p	SATB2
hsa-miR-27b-3p	SATB2
hsa-miR-30e-3p	SATB2
hsa-miR-107	SATB2
hsa-miR-32-5p	SATB2
hsa-miR-30a-3p	SATB2
hsa-miR-671-5p	SATB2
hsa-miR-365a-3p	SATB2
hsa-miR-365a-3p	MYD88
hsa-miR-30c-5p	MYD88
hsa-miR-27b-3p	NEO1
hsa-miR-32-5p	NEO1
hsa-miR-671-5p	NEO1
hsa-miR-505-3p	NEO1
hsa-miR-125b-5p	ZFP62
hsa-miR-671-5p	CELF1
hsa-miR-335-5p	CELF1
hsa-miR-365a-3p	CELF1
hsa-miR-107	TK2
hsa-miR-939-5p	TK2
hsa-miR-671-5p	TK2
hsa-miR-486-3p	TK2
hsa-miR-30c-5p	PLCB4
hsa-miR-30c-5p	CELF3
hsa-miR-23b-3p	ZNF701
hsa-miR-1976	ZNF701
hsa-miR-29a-3p	RAB40C
hsa-miR-939-5p	RAB40C
hsa-miR-23b-3p	ZNF430
hsa-miR-30e-3p	ZNF430
hsa-miR-30a-3p	ZNF430
hsa-miR-1224-5p	ZNF430
hsa-miR-1976	ZNF430
hsa-miR-26a-5p	ZNF430
hsa-miR-671-5p	CELF5
hsa-miR-30c-5p	CELF5
hsa-miR-518c-5p	CELF5
hsa-miR-939-5p	CELF5
hsa-miR-3074-3p	ZNF607
hsa-miR-939-5p	ZNF764
hsa-miR-671-5p	ZNF764
hsa-miR-30e-3p	ZNF641
hsa-miR-30a-3p	ZNF641
hsa-miR-30a-3p	TSFM
hsa-miR-518c-5p	TSFM
hsa-miR-30e-3p	TSFM
hsa-miR-27b-3p	PPARGC1B
hsa-miR-1976	PPARGC1B
hsa-miR-365a-3p	PPARGC1B
hsa-miR-30c-5p	PPARGC1B
hsa-miR-335-5p	PPARGC1B
hsa-miR-32-5p	PPARGC1B
hsa-miR-125b-2-3p	PPARGC1B
hsa-miR-518c-5p	GGA3
hsa-miR-107	GGA3
hsa-miR-26a-5p	GGA3
hsa-miR-32-5p	GOLGA4
hsa-miR-30c-5p	GOLGA4
hsa-miR-671-5p	PPP1R16B
hsa-miR-193a-5p	PPP1R16B
hsa-miR-1976	PPP1R16B
hsa-miR-23b-3p	PPP1R16B
hsa-miR-125b-5p	PPP1R16B
hsa-miR-580-3p	SEC23B
hsa-miR-23b-3p	FOXP2
hsa-miR-671-5p	FOXP2
hsa-miR-27b-3p	FOXP2
hsa-miR-106a-5p	DPY19L3
hsa-miR-30c-5p	DPY19L3
hsa-miR-27b-3p	DPY19L3
hsa-miR-125b-2-3p	ZNF555
hsa-miR-30c-5p	PGM1
hsa-miR-580-3p	YTHDF2
hsa-miR-3074-3p	CAV1
hsa-miR-30e-3p	CAV1
hsa-miR-30a-3p	CAV1
hsa-miR-939-5p	SHISA6
hsa-miR-361-3p	SHISA6
hsa-miR-505-3p	KIF21A
hsa-miR-107	KIF21A
hsa-miR-939-5p	SPEG
hsa-miR-1224-5p	ARHGEF9
hsa-miR-27b-3p	ARHGEF9
hsa-miR-23b-3p	CRBN
hsa-miR-27b-3p	NEBL
hsa-miR-1224-5p	NEBL
hsa-miR-30c-5p	NEBL
hsa-miR-335-5p	NEBL
hsa-miR-580-3p	PRRG1
hsa-miR-3074-3p	MRRF
hsa-miR-125b-5p	TXNRD3
hsa-miR-27b-3p	TXNRD3
hsa-miR-324-3p	TXNRD3
hsa-miR-580-3p	TXNRD3
hsa-miR-26a-5p	TXNRD3
hsa-miR-26a-5p	MAP7D3
hsa-miR-27b-3p	MAP7D3
hsa-miR-335-5p	MAP7D3
hsa-miR-1224-5p	MAP7D3
hsa-miR-32-5p	MAP7D3
hsa-miR-30c-5p	MAP7D3
hsa-miR-125b-5p	PCDH7
hsa-miR-30a-3p	PCDH7
hsa-miR-32-5p	PCDH7
hsa-miR-30e-3p	PCDH7
hsa-miR-23b-3p	PCDH7
hsa-miR-26a-5p	PCDH7
hsa-miR-384	PCDH7
hsa-miR-27b-3p	RO60
hsa-miR-518c-5p	RO60
hsa-miR-30a-3p	RO60
hsa-miR-30e-3p	RO60
hsa-miR-335-5p	POU5F1
hsa-miR-1976	DGCR2
hsa-miR-26a-5p	CARMIL1
hsa-miR-23b-3p	CHST11
hsa-miR-367-5p	CHST11
hsa-miR-107	CHST11
hsa-miR-486-3p	RABL6
hsa-miR-125b-5p	RABL6
hsa-miR-505-3p	RABL6
hsa-miR-27b-3p	OSBPL10
hsa-miR-30a-3p	SMG7
hsa-miR-30e-3p	SMG7
hsa-miR-1976	FGFR1
hsa-miR-92b-5p	FGFR1
hsa-miR-384	FGFR1
hsa-miR-335-5p	LMX1A
hsa-miR-193a-5p	LMX1A
hsa-miR-140-3p	LMX1A
hsa-miR-125b-2-3p	SERINC5
hsa-miR-140-3p	SERINC5
hsa-miR-23b-3p	SERINC5
hsa-miR-32-5p	SERINC5
hsa-miR-30e-3p	SERINC5
hsa-miR-29a-3p	SERINC5
hsa-miR-30a-3p	SERINC5
hsa-miR-125b-5p	NLRP2
hsa-miR-486-3p	POLL
hsa-miR-27b-3p	NCOA3
hsa-miR-30c-5p	NCOA3
hsa-miR-106a-5p	NCOA3
hsa-miR-32-5p	NCOA3
hsa-miR-29a-3p	NCOA3
hsa-miR-23b-3p	LDHB
hsa-miR-335-5p	LDHB
hsa-miR-30c-5p	SLC29A3
hsa-miR-671-5p	PCBP4
hsa-miR-580-3p	PCBP4
hsa-miR-367-5p	RSKR
hsa-miR-580-3p	RSKR
hsa-miR-193b-3p	DMXL2
hsa-miR-27b-3p	DMXL2
hsa-miR-30e-3p	DMXL2
hsa-miR-30a-3p	DMXL2
hsa-miR-30c-5p	DMXL2
hsa-miR-106a-5p	MEX3D
hsa-miR-518c-5p	C18orf63
hsa-miR-384	C18orf63
hsa-miR-29a-3p	GOLGA7
hsa-miR-30a-3p	CRIPTO
hsa-miR-30e-3p	CRIPTO
hsa-miR-486-3p	LMX1B
hsa-miR-361-3p	LMX1B
hsa-miR-27b-3p	ARL13B
hsa-miR-23b-3p	SAMD8
hsa-miR-30c-5p	SAMD8
hsa-miR-505-3p	SAMD8
hsa-miR-140-3p	SAMD8
hsa-miR-1976	SAMD8
hsa-miR-26a-5p	SAMD8
hsa-miR-26a-5p	SLC16A6
hsa-miR-106a-5p	SLC16A6
hsa-miR-221-3p	SLC16A6
hsa-miR-222-3p	SLC16A6
hsa-miR-23b-3p	SLC16A6
hsa-miR-125b-5p	SLC16A6
hsa-miR-193b-3p	SLC16A6
hsa-miR-486-3p	ARHGDIG
hsa-miR-106a-5p	ARL1
hsa-miR-486-3p	CPEB2
hsa-miR-32-5p	CPEB2
hsa-miR-30c-5p	CPEB2
hsa-miR-26a-5p	CPEB2
hsa-miR-505-3p	CPEB2
hsa-miR-23b-3p	CPEB2
hsa-miR-367-5p	MAMLD1
hsa-miR-107	MAMLD1
hsa-miR-30e-3p	MOSPD2
hsa-miR-30a-3p	MOSPD2
hsa-miR-27b-3p	HDX
hsa-miR-23b-3p	HDX
hsa-miR-30e-3p	HDX
hsa-miR-30a-3p	HDX
hsa-miR-106a-5p	MICA
hsa-miR-193a-5p	SIGLEC6
hsa-miR-580-3p	PPP2R1B
hsa-miR-30c-5p	PPP2R1B
hsa-miR-222-3p	PPP2R2A
hsa-miR-106a-5p	PPP2R2A
hsa-miR-221-3p	PPP2R2A
hsa-miR-580-3p	PPP2R2A
hsa-miR-193a-5p	HABP2
hsa-miR-939-5p	HABP2
hsa-miR-30e-3p	RIF1
hsa-miR-32-5p	RIF1
hsa-miR-30a-3p	RIF1
hsa-miR-486-3p	PNPLA5
hsa-miR-671-5p	GPR68
hsa-miR-505-3p	GPR68
hsa-miR-125b-5p	FREM1
hsa-miR-29a-3p	FREM1
hsa-miR-23b-3p	FREM1
hsa-miR-30c-5p	KLF11
hsa-miR-106a-5p	KLF11
hsa-miR-10b-5p	KLF11
hsa-miR-1976	RANGRF
hsa-miR-518c-5p	SRPRA
hsa-miR-32-5p	SRPRA
hsa-miR-30c-5p	SRPRA
hsa-miR-384	SCN8A
hsa-miR-361-3p	SCN8A
hsa-miR-32-5p	SCN8A
hsa-miR-107	SCN8A
hsa-miR-30c-5p	SCN8A
hsa-miR-30c-5p	PHETA1
hsa-miR-361-3p	PHETA1
hsa-miR-384	SLC34A2
hsa-miR-486-3p	SLC34A2
hsa-miR-939-5p	SLC34A2
hsa-miR-939-5p	PIKFYVE
hsa-miR-193a-5p	ATP8B3
hsa-miR-1976	ATP8B3
hsa-miR-26a-5p	BBS12
hsa-miR-193a-5p	SLC4A10
hsa-miR-23b-3p	SLC4A10
hsa-miR-505-3p	SLC4A10
hsa-miR-125b-5p	SLC4A10
hsa-miR-32-5p	SLC4A10
hsa-miR-29a-3p	ZC4H2
hsa-miR-23b-3p	ZC4H2
hsa-miR-26a-5p	STX3
hsa-miR-140-3p	STX3
hsa-miR-23b-3p	STX3
hsa-miR-367-5p	PARP8
hsa-miR-26a-5p	SEMA6C
hsa-miR-365a-3p	GRIP1
hsa-miR-29a-3p	GRIP1
hsa-miR-125b-2-3p	GRIP1
hsa-miR-23b-3p	ASNS
hsa-miR-107	STAT6
hsa-miR-30e-3p	ZFX
hsa-miR-324-3p	ZFX
hsa-miR-30a-3p	ZFX
hsa-miR-29a-3p	ZFX
hsa-miR-29a-3p	SERF1B
hsa-miR-140-3p	SYNJ2
hsa-miR-30e-3p	SYNJ2
hsa-miR-361-3p	SYNJ2
hsa-miR-30a-3p	SYNJ2
hsa-miR-324-3p	BCAT1
hsa-miR-125b-5p	BCAT1
hsa-miR-505-3p	BCAT1
hsa-miR-32-5p	BCAT1
hsa-miR-1224-5p	BCAT1
hsa-miR-27b-3p	ZFX
hsa-miR-30c-5p	ZFX
hsa-miR-27b-3p	F3
hsa-miR-106a-5p	F3
hsa-miR-505-3p	F3
hsa-miR-1976	F3
hsa-miR-193b-3p	PLEKHG7
hsa-miR-29a-3p	LOX
hsa-miR-30c-5p	LOX
hsa-miR-27b-3p	LOX
hsa-miR-335-5p	ZNF185
hsa-miR-107	SCAMP5
hsa-miR-324-3p	SCAMP5
hsa-miR-939-5p	SCAMP5
hsa-miR-29a-3p	SCAMP5
hsa-miR-106a-5p	SCAMP5
hsa-miR-30c-5p	MINPP1
hsa-miR-27b-3p	MINPP1
hsa-miR-384	MINPP1
hsa-miR-23b-3p	MINPP1
hsa-miR-26a-5p	MINPP1
hsa-miR-30e-3p	SEMA3E
hsa-miR-30a-3p	SEMA3E
hsa-miR-580-3p	CPEB3
hsa-miR-125b-5p	CPEB3
hsa-miR-222-3p	CPEB3
hsa-miR-107	CPEB3
hsa-miR-106a-5p	CPEB3
hsa-miR-221-3p	CPEB3
hsa-miR-29a-3p	CPEB3
hsa-miR-26a-5p	CPEB3
hsa-miR-3074-3p	CPEB3
hsa-miR-32-5p	CPEB3
hsa-miR-27b-3p	CPEB3
hsa-miR-30c-5p	CPEB3
hsa-miR-324-3p	TFDP2
hsa-miR-30a-3p	TFDP2
hsa-miR-335-5p	TFDP2
hsa-miR-30e-3p	TFDP2
hsa-miR-32-5p	TFDP2
hsa-miR-106a-5p	IGSF10
hsa-miR-30e-3p	IGSF10
hsa-miR-23b-3p	IGSF10
hsa-miR-30a-3p	IGSF10
hsa-miR-939-5p	ALDH7A1
hsa-miR-140-3p	ATR
hsa-miR-125b-2-3p	UGDH
hsa-miR-30a-3p	HADH
hsa-miR-30e-3p	HADH
hsa-miR-30e-3p	SLAMF6
hsa-miR-30a-3p	SLAMF6
hsa-miR-193a-5p	TIPARP
hsa-miR-671-5p	TIPARP
hsa-miR-505-3p	GYG1
hsa-miR-26a-5p	TM4SF18
hsa-miR-221-3p	CTTN
hsa-miR-222-3p	CTTN
hsa-miR-125b-5p	FGB
hsa-miR-1224-5p	FGB
hsa-miR-106a-5p	ZBTB33
hsa-miR-3074-3p	PGBD1
hsa-miR-30a-3p	SLITRK4
hsa-miR-106a-5p	SLITRK4
hsa-miR-384	SLITRK4
hsa-miR-505-3p	SLITRK4
hsa-miR-580-3p	SLITRK4
hsa-miR-30e-3p	SLITRK4
hsa-miR-23b-3p	UHMK1
hsa-miR-361-3p	UHMK1
hsa-miR-140-3p	ODF2L
hsa-miR-518c-5p	CPXCR1
hsa-miR-30a-3p	BCORL1
hsa-miR-505-3p	BCORL1
hsa-miR-30e-3p	BCORL1
hsa-miR-939-5p	BCORL1
hsa-miR-29a-3p	BCORL1
hsa-miR-518c-5p	SEZ6L
hsa-miR-23b-3p	RADX
hsa-miR-32-5p	VDAC2
hsa-miR-125b-5p	ESYT1
hsa-miR-1224-5p	ESYT1
hsa-miR-222-3p	ESYT1
hsa-miR-221-3p	ESYT1
hsa-miR-324-3p	ESYT1
hsa-miR-27b-3p	GNL3L
hsa-miR-335-5p	GNL3L
hsa-miR-1976	GNL3L
hsa-miR-486-3p	PHF8
hsa-miR-23b-3p	CARD8
hsa-miR-324-3p	CARD8
hsa-miR-106a-5p	CARD8
hsa-miR-30a-3p	FBXL20
hsa-miR-30c-5p	FBXL20
hsa-miR-939-5p	FBXL20
hsa-miR-486-3p	FBXL20
hsa-miR-30e-3p	FBXL20
hsa-miR-107	FBXL20
hsa-miR-29a-3p	FBXL20
hsa-miR-106a-5p	EPB41L5
hsa-miR-3074-3p	EPB41L5
hsa-miR-107	FAM219A
hsa-miR-671-5p	FAM219A
hsa-miR-486-3p	FAM219A
hsa-miR-30c-5p	WDR44
hsa-miR-384	WDR44
hsa-miR-30e-3p	WDR44
hsa-miR-30a-3p	WDR44
hsa-miR-580-3p	WDR44
hsa-miR-99a-3p	NCKAP1L
hsa-miR-107	WNK1
hsa-miR-384	WNK1
hsa-miR-23b-3p	WNK1
hsa-miR-26a-5p	WNK1
hsa-miR-324-3p	RNF135
hsa-miR-193b-3p	MARF1
hsa-miR-222-3p	MARF1
hsa-miR-221-3p	MARF1
hsa-miR-518c-5p	MARF1
hsa-miR-222-3p	RNF4
hsa-miR-486-3p	RNF4
hsa-miR-23b-3p	RNF4
hsa-miR-32-5p	RNF4
hsa-miR-221-3p	RNF4
hsa-miR-384	RNF4
hsa-miR-32-5p	NCAPH2
hsa-miR-23b-3p	NDUFA2
hsa-miR-125b-5p	NDUFA2
hsa-miR-106a-5p	ZDHHC8
hsa-miR-30a-3p	ACOX1
hsa-miR-30e-3p	ACOX1
hsa-miR-32-5p	ACOX1
hsa-miR-107	ACOX1
hsa-miR-335-5p	ADD2
hsa-miR-1976	ADD2
hsa-miR-222-3p	CLDN11
hsa-miR-221-3p	CLDN11
hsa-miR-32-5p	CLDN11
hsa-miR-365a-3p	CLDN11
hsa-miR-30c-5p	TUT7
hsa-miR-221-3p	CLDN12
hsa-miR-23b-3p	CLDN12
hsa-miR-222-3p	CLDN12
hsa-miR-486-3p	FMR1
hsa-miR-384	FMR1
hsa-miR-222-3p	FMR1
hsa-miR-505-3p	FMR1
hsa-miR-23b-3p	FMR1
hsa-miR-221-3p	FMR1
hsa-miR-367-5p	FMR1
hsa-miR-32-5p	FMR1
hsa-miR-939-5p	ARHGDIA
hsa-miR-30e-3p	ATP12A
hsa-miR-106a-5p	ATP12A
hsa-miR-30a-3p	ATP12A
hsa-miR-671-5p	CD22
hsa-miR-1224-5p	CLDN19
hsa-miR-23b-3p	MYNN
hsa-miR-106a-5p	MYNN
hsa-miR-361-3p	VAMP4
hsa-miR-125b-5p	CES3
hsa-miR-30c-5p	BACH1
hsa-miR-580-3p	BACH1
hsa-miR-361-3p	BAK1
hsa-miR-29a-3p	BAK1
hsa-miR-26a-5p	BAK1
hsa-miR-125b-5p	BAK1
hsa-miR-23b-3p	NKX3-2
hsa-miR-505-3p	CES4A
hsa-miR-30a-3p	DNAJC19
hsa-miR-30e-3p	DNAJC19
hsa-miR-27b-3p	GCSAM
hsa-miR-30c-5p	GCSAM
hsa-miR-324-3p	GCSAM
hsa-miR-30a-3p	ATG16L1
hsa-miR-30e-3p	ATG16L1
hsa-miR-106a-5p	ATG16L1
hsa-miR-106a-5p	FBXO11
hsa-miR-505-3p	FBXO11
hsa-miR-26a-5p	FBXO11
hsa-miR-30a-3p	FBXO11
hsa-miR-30e-3p	FBXO11
hsa-miR-361-3p	IP6K2
hsa-miR-486-3p	IP6K2
hsa-miR-580-3p	ATP5MC3
hsa-miR-27b-3p	ATP5MC3
hsa-miR-23b-3p	NCOR1
hsa-miR-3074-3p	NCOR1
hsa-miR-30a-3p	NCOR1
hsa-miR-30e-3p	NCOR1
hsa-miR-125b-2-3p	NCOR1
hsa-miR-384	PPP2R3A
hsa-miR-26a-5p	PPP2R3A
hsa-miR-106a-5p	PPP2R3A
hsa-miR-335-5p	CORO2B
hsa-miR-107	CORO2B
hsa-miR-106a-5p	CORO2B
hsa-miR-125b-5p	CORO2B
hsa-miR-26a-5p	CTH
hsa-miR-27b-3p	CTH
hsa-miR-30c-5p	CTH
hsa-miR-3074-3p	ANKRD63
hsa-miR-939-5p	ANKRD63
hsa-miR-486-3p	ANKRD63
hsa-miR-26a-5p	ANKRD63
hsa-miR-140-3p	PCSK5
hsa-miR-30c-5p	CYP3A5
hsa-miR-518c-5p	ALS2CL
hsa-miR-32-5p	COL11A1
hsa-miR-367-5p	COL11A1
hsa-miR-384	COL11A1
hsa-miR-580-3p	COL11A1
hsa-miR-29a-3p	COL11A1
hsa-miR-26a-5p	COL11A1
hsa-miR-140-3p	IKBKB
hsa-miR-10b-5p	RALGPS1
hsa-miR-107	NFIB
hsa-miR-106a-5p	NFIB
hsa-miR-125b-5p	NFIB
hsa-miR-365a-3p	NFIB
hsa-miR-32-5p	NFIB
hsa-miR-23b-3p	NFIB
hsa-miR-1224-5p	NFIB
hsa-miR-27b-3p	NFIB
hsa-miR-30c-5p	NFIB
hsa-miR-367-5p	NFIB
hsa-miR-26a-5p	NCK1
hsa-miR-367-5p	NCK1
hsa-miR-505-3p	PLK4
hsa-miR-29a-3p	DAZL
hsa-miR-324-3p	DAZL
hsa-miR-32-5p	SMAD7
hsa-miR-106a-5p	SMAD7
hsa-miR-3074-3p	FAM217B
hsa-miR-1224-5p	FAM217B
hsa-miR-30c-5p	FAM217B
hsa-miR-27b-3p	FAM217B
hsa-miR-107	FAM217B
hsa-miR-107	TMEM221
hsa-miR-1224-5p	TMEM221
hsa-miR-23b-3p	PLEKHA5
hsa-miR-27b-3p	PLEKHA5
hsa-miR-3074-3p	MRPS35
hsa-miR-30e-3p	ORC4
hsa-miR-30a-3p	ORC4
hsa-miR-99a-3p	TNFSF10
hsa-miR-107	TNFSF10
hsa-miR-29a-3p	FAM193B
hsa-miR-939-5p	FAM193B
hsa-miR-27b-3p	FAM193B
hsa-miR-221-3p	ZMYM2
hsa-miR-29a-3p	ZMYM2
hsa-miR-107	ZMYM2
hsa-miR-23b-3p	ZMYM2
hsa-miR-222-3p	ZMYM2
hsa-miR-30c-5p	YAF2
hsa-miR-10b-5p	YAF2
hsa-miR-140-3p	YAF2
hsa-miR-367-5p	YAF2
hsa-miR-26a-5p	YAF2
hsa-miR-335-5p	YAF2
hsa-miR-107	YAF2
hsa-miR-27b-3p	IL6ST
hsa-miR-3074-3p	IL6ST
hsa-miR-106a-5p	IL6ST
hsa-miR-505-3p	IL6ST
hsa-miR-23b-3p	IL6ST
hsa-miR-32-5p	IL6ST
hsa-miR-23b-3p	COQ7
hsa-miR-505-3p	SRSF11
hsa-miR-26a-5p	SRSF11
hsa-miR-29a-3p	SRSF11
hsa-miR-221-3p	CNPY2
hsa-miR-140-3p	CNPY2
hsa-miR-222-3p	CNPY2
hsa-miR-26a-5p	SLC33A1
hsa-miR-580-3p	IPO8
hsa-miR-384	IPO8
hsa-miR-30a-3p	ARPC1A
hsa-miR-30e-3p	ARPC1A
hsa-miR-193a-5p	SRSF10
hsa-miR-30c-5p	SRSF10
hsa-miR-125b-2-3p	SRSF10
hsa-miR-29a-3p	SRSF10
hsa-miR-140-3p	SRSF10
hsa-miR-27b-3p	CTCF
hsa-miR-222-3p	CTCF
hsa-miR-221-3p	CTCF
hsa-miR-505-3p	CTCF
hsa-miR-23b-3p	CTCF
hsa-miR-30c-5p	TNPO3
hsa-miR-361-3p	PDE1C
hsa-miR-30e-3p	PDE1C
hsa-miR-30a-3p	PDE1C
hsa-miR-10b-5p	PDE1C
hsa-miR-193a-5p	PDE1C
hsa-miR-486-3p	SLC25A22
hsa-miR-23b-3p	GREM1
hsa-miR-30e-3p	GREM1
hsa-miR-107	GREM1
hsa-miR-30a-3p	GREM1
hsa-miR-29a-3p	RNF138
hsa-miR-365a-3p	RNF138
hsa-miR-580-3p	RNF138
hsa-miR-505-3p	RNF138
hsa-miR-125b-5p	SIRT5
hsa-miR-106a-5p	SIRT5
hsa-miR-518c-5p	RBBP5
hsa-miR-27b-3p	RBBP5
hsa-miR-1224-5p	SIRT6
hsa-miR-32-5p	SIRT6
hsa-miR-106a-5p	SLC24A2
hsa-miR-324-3p	SLC24A2
hsa-miR-125b-5p	SLC24A2
hsa-miR-671-5p	TMEM127
hsa-miR-1976	TMEM127
hsa-miR-106a-5p	TMEM127
hsa-miR-29a-3p	AOPEP
hsa-miR-26a-5p	ASPN
hsa-miR-23b-3p	ASPN
hsa-miR-580-3p	ASPN
hsa-miR-32-5p	ASPN
hsa-miR-27b-3p	FCMR
hsa-miR-367-5p	NUP62
hsa-miR-486-3p	EXD2
hsa-miR-3074-3p	EXD2
hsa-miR-26a-5p	EXD2
hsa-miR-26a-5p	DIDO1
hsa-miR-30c-5p	UNKL
hsa-miR-140-3p	UNKL
hsa-miR-106a-5p	UNKL
hsa-miR-27b-3p	UNKL
hsa-miR-125b-5p	PTPA
hsa-miR-939-5p	PTPA
hsa-miR-30e-3p	DDX3X
hsa-miR-32-5p	DDX3X
hsa-miR-29a-3p	DDX3X
hsa-miR-30a-3p	DDX3X
hsa-miR-26a-5p	DDX3X
hsa-miR-30a-3p	TSHZ2
hsa-miR-324-3p	TSHZ2
hsa-miR-30e-3p	TSHZ2
hsa-miR-367-5p	TSHZ2
hsa-miR-580-3p	TSHZ2
hsa-miR-107	TSHZ2
hsa-miR-384	TSHZ2
hsa-miR-30a-3p	SUV39H2
hsa-miR-30e-3p	SUV39H2
hsa-miR-30c-5p	SUV39H2
hsa-miR-335-5p	PTPN22
hsa-miR-106a-5p	TMTC1
hsa-miR-140-3p	TMTC1
hsa-miR-335-5p	NUDT16L1
hsa-miR-27b-3p	DYNC2LI1
hsa-miR-365a-3p	KANSL1
hsa-miR-193a-5p	CDADC1
hsa-miR-107	ALDH8A1
hsa-miR-26a-5p	LIMS1
hsa-miR-193b-3p	LIMS1
hsa-miR-505-3p	LIMS1
hsa-miR-29a-3p	LIMS1
hsa-miR-361-3p	SECISBP2L
hsa-miR-335-5p	SECISBP2L
hsa-miR-30a-3p	SLC1A4
hsa-miR-140-3p	SLC1A4
hsa-miR-30e-3p	SLC1A4
hsa-miR-107	SLC1A4
hsa-miR-23b-3p	TCF24
hsa-miR-32-5p	REST
hsa-miR-125b-5p	REST
hsa-miR-26a-5p	REST
hsa-miR-106a-5p	REST
hsa-miR-29a-3p	REST
hsa-miR-107	REST
hsa-miR-367-5p	MAP3K12
hsa-miR-486-3p	MAP3K12
hsa-miR-27b-3p	MAP3K12
hsa-miR-106a-5p	MAP3K12
hsa-miR-30c-5p	MAP3K12
hsa-miR-222-3p	SLC30A6
hsa-miR-367-5p	SLC30A6
hsa-miR-221-3p	SLC30A6
hsa-miR-671-5p	SLC30A6
hsa-miR-140-3p	RASAL1
hsa-miR-30c-5p	SCRN3
hsa-miR-384	NEK4
hsa-miR-580-3p	NEK4
hsa-miR-106a-5p	FBXL5
hsa-miR-27b-3p	TMEM126B
hsa-miR-26a-5p	CSRP1
hsa-miR-29a-3p	TUBD1
hsa-miR-580-3p	C19orf84
hsa-miR-29a-3p	SMIM17
hsa-miR-27b-3p	SMIM17
hsa-miR-518c-5p	CRB1
hsa-miR-30c-5p	CRB1
hsa-miR-27b-3p	CRB1
hsa-miR-580-3p	PEX19
hsa-miR-384	PEX19
hsa-miR-518c-5p	PEX19
hsa-miR-32-5p	HCN2
hsa-miR-486-3p	HCN2
hsa-miR-125b-2-3p	POGZ
hsa-miR-221-3p	POGZ
hsa-miR-384	POGZ
hsa-miR-518c-5p	POGZ
hsa-miR-222-3p	POGZ
hsa-miR-30a-3p	EIF4G1
hsa-miR-486-3p	EIF4G1
hsa-miR-30e-3p	EIF4G1
hsa-miR-95-3p	
hsa-miR-23b-3p	
hsa-miR-26a-5p	
hsa-miR-95-3p	MATR3
hsa-miR-26a-5p	MATR3
hsa-miR-107	TRABD2B
hsa-miR-222-3p	TRABD2B
hsa-miR-486-3p	TRABD2B
hsa-miR-27b-3p	TRABD2B
hsa-miR-518c-5p	TRABD2B
hsa-miR-335-5p	TRABD2B
hsa-miR-221-3p	TRABD2B
hsa-miR-27b-3p	MEPCE
hsa-miR-30a-3p	CEP152
hsa-miR-29a-3p	CEP152
hsa-miR-30e-3p	CEP152
hsa-miR-1976	MR1
hsa-miR-361-3p	MR1
hsa-miR-27b-3p	MR1
hsa-miR-486-3p	PTPRU
hsa-miR-939-5p	PTPRU
hsa-miR-26a-5p	GRHL3
hsa-miR-106a-5p	PLEKHO2
hsa-miR-486-3p	PLEKHO2
hsa-miR-30c-5p	PLEKHO2
hsa-miR-518c-5p	TMEM184B
hsa-miR-32-5p	TMEM184B
hsa-miR-26a-5p	TMEM184B
hsa-miR-486-3p	TEX22
hsa-miR-30e-3p	ANKRD28
hsa-miR-32-5p	ANKRD28
hsa-miR-365a-3p	ANKRD28
hsa-miR-30a-3p	ANKRD28
hsa-miR-1976	ANKRD28
hsa-miR-125b-2-3p	ANKRD28
hsa-miR-26a-5p	ANKRD28
hsa-miR-23b-3p	PTP4A2
hsa-miR-30a-3p	ANKRD44
hsa-miR-30e-3p	ANKRD44
hsa-miR-107	ANKRD44
hsa-miR-32-5p	ANKRD44
hsa-miR-32-5p	SPMIP1
hsa-miR-29a-3p	NASP
hsa-miR-30a-3p	YIPF6
hsa-miR-30e-3p	YIPF6
hsa-miR-30c-5p	YIPF6
hsa-miR-221-3p	DENND1B
hsa-miR-365a-3p	DENND1B
hsa-miR-26a-5p	DENND1B
hsa-miR-32-5p	DENND1B
hsa-miR-23b-3p	DENND1B
hsa-miR-1976	DENND1B
hsa-miR-384	DENND1B
hsa-miR-27b-3p	DENND1B
hsa-miR-30c-5p	DENND1B
