miR_ID	circbase_ID
hsa-miR-144-3p	hsa_circ_0013058
hsa-miR-145-5p	hsa_circ_0016121
hsa-miR-1468-3p	hsa_circ_0015270
hsa-miR-1468-3p	hsa_circ_0017628
hsa-miR-146b-3p	hsa_circ_0002259
hsa-miR-146b-3p	hsa_circ_0008432
hsa-miR-149-3p	hsa_circ_0000129
hsa-miR-149-5p	hsa_circ_0001726
hsa-miR-153-5p	hsa_circ_0007178
hsa-miR-153-5p	hsa_circ_0062603
hsa-miR-1538	hsa_circ_0055954
hsa-miR-155-3p	hsa_circ_0005185
hsa-miR-155-5p	hsa_circ_0026134
hsa-miR-1587	hsa_circ_0000038
hsa-miR-1587	hsa_circ_0000735
hsa-miR-15a-5p	hsa_circ_0074598
hsa-miR-15b-3p	hsa_circ_0074559
hsa-miR-15b-5p	hsa_circ_0003956
hsa-miR-15b-5p	hsa_circ_0075320
hsa-miR-15b-5p	hsa_circ_0085918
hsa-miR-16-5p	hsa_circ_0000324
hsa-miR-16-5p	hsa_circ_0074559
hsa-miR-181a-2-3p	hsa_circ_0036188
hsa-miR-181a-3p	hsa_circ_0005397
hsa-miR-181a-5p	hsa_circ_0088046
hsa-miR-181d-3p	hsa_circ_0034642
hsa-miR-181d-5p	hsa_circ_0032154
hsa-miR-182-5p	hsa_circ_0030509
hsa-miR-185-3p	hsa_circ_0062603
hsa-miR-187-3p	hsa_circ_0001348
hsa-miR-188-5p	hsa_circ_0017726
hsa-miR-18a-5p	hsa_circ_0001238
hsa-miR-18a-5p	hsa_circ_0008806
hsa-miR-18b-5p	hsa_circ_0003079
hsa-miR-190a-5p	hsa_circ_0027774
hsa-miR-1910-3p	hsa_circ_0004650
hsa-miR-1910-3p	hsa_circ_0015270
hsa-miR-1914-3p	hsa_circ_0075320
hsa-miR-1915-5p	hsa_circ_0026134
hsa-miR-195-5p	hsa_circ_0060035
hsa-miR-196a-5p	hsa_circ_0001009
hsa-miR-196a-5p	hsa_circ_0009109
hsa-miR-196a-5p	hsa_circ_0054673
hsa-miR-197-5p	hsa_circ_0006913
hsa-miR-1976	hsa_circ_0008068
hsa-miR-1976	hsa_circ_0023115
hsa-miR-198	hsa_circ_0004650
hsa-miR-199b-5p	hsa_circ_0000204
hsa-miR-19a-3p	hsa_circ_0008584
hsa-miR-19a-5p	hsa_circ_0072904
hsa-miR-19b-2-5p	hsa_circ_0006795
hsa-miR-202-3p	hsa_circ_0004650
hsa-miR-203a-3p	hsa_circ_0005699
hsa-miR-203a-5p	hsa_circ_0060539
hsa-miR-203a-5p	hsa_circ_0086684
hsa-miR-203b-3p	hsa_circ_0007024
hsa-miR-203b-5p	hsa_circ_0017726
hsa-miR-203b-5p	hsa_circ_0089153
hsa-miR-2052	hsa_circ_0041252
hsa-miR-2053	hsa_circ_0001646
hsa-miR-208a-5p	hsa_circ_0001726
hsa-miR-208b-3p	hsa_circ_0074559
hsa-miR-208b-5p	hsa_circ_0001726
hsa-miR-2110	hsa_circ_0000714
hsa-miR-2114-3p	hsa_circ_0052767
hsa-miR-2115-5p	hsa_circ_0001646
hsa-miR-2115-5p	hsa_circ_0008382
hsa-miR-2116-5p	hsa_circ_0008323
hsa-miR-2117	hsa_circ_0001278
hsa-miR-212-3p	hsa_circ_0002225
hsa-miR-212-5p	hsa_circ_0085918
hsa-miR-215-3p	hsa_circ_0022383
hsa-miR-216a-3p	hsa_circ_0000735
hsa-miR-216a-5p	hsa_circ_0008068
hsa-miR-216a-5p	hsa_circ_0026134
hsa-miR-216a-5p	hsa_circ_0052767
hsa-miR-216b-3p	hsa_circ_0061346
hsa-miR-216b-5p	hsa_circ_0016760
hsa-miR-217	hsa_circ_0074559
hsa-miR-218-1-3p	hsa_circ_0000714
hsa-miR-218-1-3p	hsa_circ_0003438
hsa-miR-218-1-3p	hsa_circ_0060539
hsa-miR-218-2-3p	hsa_circ_0006784
hsa-miR-218-2-3p	hsa_circ_0083054
hsa-miR-218-5p	hsa_circ_0008432
hsa-miR-218-5p	hsa_circ_0063089
hsa-miR-219a-1-3p	hsa_circ_0055954
hsa-miR-219b-3p	hsa_circ_0074854
hsa-miR-219b-5p	hsa_circ_0000714
hsa-miR-219b-5p	hsa_circ_0040203
hsa-miR-223-3p	hsa_circ_0001439
hsa-miR-223-3p	hsa_circ_0001440
hsa-miR-2276-5p	hsa_circ_0002225
hsa-miR-2355-3p	hsa_circ_0076700
hsa-miR-23b-5p	hsa_circ_0005479
hsa-miR-23c	hsa_circ_0088046
hsa-miR-24-1-5p	hsa_circ_0052767
hsa-miR-24-3p	hsa_circ_0005317
hsa-miR-25-3p	hsa_circ_0074854
hsa-miR-2682-5p	hsa_circ_0003956
hsa-miR-2682-5p	hsa_circ_0026134
hsa-miR-26a-2-3p	hsa_circ_0074559
hsa-miR-26b-3p	hsa_circ_0001726
hsa-miR-27a-3p	hsa_circ_0005479
hsa-miR-27a-3p	hsa_circ_0034642
hsa-miR-27b-3p	hsa_circ_0005479
hsa-miR-27b-3p	hsa_circ_0034642
hsa-miR-28-3p	hsa_circ_0008323
hsa-miR-28-5p	hsa_circ_0000549
hsa-miR-2861	hsa_circ_0000141
hsa-miR-296-3p	hsa_circ_0036188
hsa-miR-29a-3p	hsa_circ_0071649
hsa-miR-29a-5p	hsa_circ_0034642
hsa-miR-29a-5p	hsa_circ_0056731
hsa-miR-29a-5p	hsa_circ_0072904
hsa-miR-29a-5p	hsa_circ_0088457
hsa-miR-29b-1-5p	hsa_circ_0008584
hsa-miR-29b-3p	hsa_circ_0000714
hsa-miR-29b-3p	hsa_circ_0003438
hsa-miR-29b-3p	hsa_circ_0008068
hsa-miR-301a-5p	hsa_circ_0004204
hsa-miR-301a-5p	hsa_circ_0063089
hsa-miR-301b-3p	hsa_circ_0001278
hsa-miR-301b-5p	hsa_circ_0004291
hsa-miR-302a-3p	hsa_circ_0009006
hsa-miR-302f	hsa_circ_0003079
hsa-miR-302f	hsa_circ_0004204
hsa-miR-3065-3p	hsa_circ_0008806
hsa-miR-3065-3p	hsa_circ_0071649
hsa-miR-3065-5p	hsa_circ_0015270
hsa-miR-3065-5p	hsa_circ_0076700
hsa-miR-30c-1-3p	hsa_circ_0001646
hsa-miR-30c-1-3p	hsa_circ_0041871
hsa-miR-30c-5p	hsa_circ_0001278
hsa-miR-3116	hsa_circ_0000574
hsa-miR-3116	hsa_circ_0008952
hsa-miR-3119	hsa_circ_0001057
hsa-miR-3121-3p	hsa_circ_0005785
hsa-miR-3124-3p	hsa_circ_0033144
hsa-miR-3125	hsa_circ_0001238
hsa-miR-3125	hsa_circ_0008806
hsa-miR-3125	hsa_circ_0078607
hsa-miR-3127-3p	hsa_circ_0001348
hsa-miR-3130-3p	hsa_circ_0075329
hsa-miR-3132	hsa_circ_0004291
hsa-miR-3135b	hsa_circ_0015270
hsa-miR-3136-3p	hsa_circ_0000549
hsa-miR-3136-5p	hsa_circ_0002807
hsa-miR-3138	hsa_circ_0000038
hsa-miR-3139	hsa_circ_0034642
hsa-miR-3140-5p	hsa_circ_0008432
hsa-miR-3142	hsa_circ_0063526
hsa-miR-3147	hsa_circ_0005301
hsa-miR-3147	hsa_circ_0078607
hsa-miR-3150b-3p	hsa_circ_0005479
hsa-miR-3151-3p	hsa_circ_0034642
hsa-miR-3151-5p	hsa_circ_0089153
hsa-miR-3152-5p	hsa_circ_0030509
hsa-miR-3153	hsa_circ_0004979
hsa-miR-3156-3p	hsa_circ_0001549
hsa-miR-3157-5p	hsa_circ_0061346
hsa-miR-3158-3p	hsa_circ_0008068
hsa-miR-3158-5p	hsa_circ_0002225
hsa-miR-3158-5p	hsa_circ_0008068
hsa-miR-3158-5p	hsa_circ_0008323
hsa-miR-3158-5p	hsa_circ_0055954
hsa-miR-3159	hsa_circ_0009109
hsa-miR-3159	hsa_circ_0086684
hsa-miR-31-5p	hsa_circ_0086684
hsa-miR-3160-3p	hsa_circ_0008323
hsa-miR-3160-5p	hsa_circ_0001646
hsa-miR-3160-5p	hsa_circ_0001818
hsa-miR-3160-5p	hsa_circ_0007312
hsa-miR-3160-5p	hsa_circ_0062603
hsa-miR-3164	hsa_circ_0052767
hsa-miR-3165	hsa_circ_0001756
hsa-miR-3166	hsa_circ_0041871
hsa-miR-3166	hsa_circ_0055954
hsa-miR-3167	hsa_circ_0036188
hsa-miR-3168	hsa_circ_0036188
hsa-miR-3169	hsa_circ_0009172
hsa-miR-3173-3p	hsa_circ_0026134
hsa-miR-3174	hsa_circ_0036188
hsa-miR-3175	hsa_circ_0012673
hsa-miR-3180-3p	hsa_circ_0040773
hsa-miR-3180	hsa_circ_0040773
hsa-miR-3184-3p	hsa_circ_0000102
hsa-miR-3184-5p	hsa_circ_0048764
hsa-miR-3184-5p	hsa_circ_0048766
hsa-miR-3185	hsa_circ_0036188
hsa-miR-3187-5p	hsa_circ_0034642
hsa-miR-3189-3p	hsa_circ_0002225
hsa-miR-3189-3p	hsa_circ_0005281
hsa-miR-3189-3p	hsa_circ_0022383
hsa-miR-3189-5p	hsa_circ_0041871
hsa-miR-3189-5p	hsa_circ_0092327
hsa-miR-3190-5p	hsa_circ_0006795
hsa-miR-3191-5p	hsa_circ_0001726
hsa-miR-3191-5p	hsa_circ_0003602
hsa-miR-3192-5p	hsa_circ_0002807
hsa-miR-3192-5p	hsa_circ_0034642
hsa-miR-3194-3p	hsa_circ_0002225
hsa-miR-3197	hsa_circ_0054673
hsa-miR-3197	hsa_circ_0059665
hsa-miR-3198	hsa_circ_0076700
hsa-miR-3199	hsa_circ_0001348
hsa-miR-3199	hsa_circ_0004650
hsa-miR-3200-3p	hsa_circ_0041871
hsa-miR-3200-5p	hsa_circ_0001057
hsa-miR-3200-5p	hsa_circ_0008068
hsa-miR-320a	hsa_circ_0005785
hsa-miR-320a	hsa_circ_0028196
hsa-miR-320b	hsa_circ_0005785
hsa-miR-320b	hsa_circ_0028196
hsa-miR-320c	hsa_circ_0005785
hsa-miR-320c	hsa_circ_0028196
hsa-miR-320d	hsa_circ_0004650
hsa-miR-320e	hsa_circ_0036188
hsa-miR-324-3p	hsa_circ_0006795
hsa-miR-329-5p	hsa_circ_0015270
hsa-miR-329-5p	hsa_circ_0016760
hsa-miR-330-3p	hsa_circ_0000204
hsa-miR-338-3p	hsa_circ_0004650
hsa-miR-338-3p	hsa_circ_0006795
hsa-miR-33a-3p	hsa_circ_0002807
hsa-miR-33a-5p	hsa_circ_0006913
hsa-miR-33a-5p	hsa_circ_0041871
hsa-miR-33b-3p	hsa_circ_0003602
hsa-miR-33b-3p	hsa_circ_0074559
hsa-miR-340-3p	hsa_circ_0008323
hsa-miR-342-5p	hsa_circ_0018242
hsa-miR-345-3p	hsa_circ_0026134
hsa-miR-346	hsa_circ_0004650
hsa-miR-34a-3p	hsa_circ_0062603
hsa-miR-34a-5p	hsa_circ_0005479
hsa-miR-34b-5p	hsa_circ_0007279
hsa-miR-3591-5p	hsa_circ_0026134
hsa-miR-3605-3p	hsa_circ_0014306
hsa-miR-3605-3p	hsa_circ_0034642
hsa-miR-3605-3p	hsa_circ_0083757
hsa-miR-3606-3p	hsa_circ_0008323
hsa-miR-3606-5p	hsa_circ_0008323
hsa-miR-3609	hsa_circ_0017628
hsa-miR-3613-5p	hsa_circ_0001009
hsa-miR-361-3p	hsa_circ_0005317
hsa-miR-361-3p	hsa_circ_0074598
hsa-miR-3614-3p	hsa_circ_0000809
hsa-miR-3614-3p	hsa_circ_0052767
hsa-miR-3614-5p	hsa_circ_0051718
hsa-miR-361-5p	hsa_circ_0026134
hsa-miR-3620-3p	hsa_circ_0002490
hsa-miR-3620-5p	hsa_circ_0005185
hsa-miR-3622b-3p	hsa_circ_0008323
hsa-miR-3622b-5p	hsa_circ_0063089
hsa-miR-362-5p	hsa_circ_0007178
hsa-miR-3651	hsa_circ_0034642
hsa-miR-3659	hsa_circ_0036188
hsa-miR-365b-5p	hsa_circ_0076700
hsa-miR-3663-3p	hsa_circ_0000206
hsa-miR-3663-5p	hsa_circ_0004525
hsa-miR-3663-5p	hsa_circ_0006156
hsa-miR-3663-5p	hsa_circ_0007148
hsa-miR-3663-5p	hsa_circ_0068851
hsa-miR-3666	hsa_circ_0008584
hsa-miR-3666	hsa_circ_0060539
hsa-miR-3667-3p	hsa_circ_0000861
hsa-miR-3678-3p	hsa_circ_0008926
hsa-miR-3680-5p	hsa_circ_0074598
hsa-miR-3682-5p	hsa_circ_0068851
hsa-miR-3687	hsa_circ_0041871
hsa-miR-3688-3p	hsa_circ_0008382
hsa-miR-3689a-3p	hsa_circ_0026134
hsa-miR-3689b-3p	hsa_circ_0026134
hsa-miR-3689b-3p	hsa_circ_0041871
hsa-miR-3689c	hsa_circ_0026134
hsa-miR-3689c	hsa_circ_0041871
hsa-miR-3692-5p	hsa_circ_0001360
hsa-miR-3692-5p	hsa_circ_0001847
hsa-miR-3692-5p	hsa_circ_0003945
hsa-miR-3692-5p	hsa_circ_0062603
hsa-miR-369-5p	hsa_circ_0047641
hsa-miR-371b-3p	hsa_circ_0060539
hsa-miR-371b-5p	hsa_circ_0074854
hsa-miR-372-3p	hsa_circ_0062603
hsa-miR-372-3p	hsa_circ_0063329
hsa-miR-374a-3p	hsa_circ_0000204
hsa-miR-374a-3p	hsa_circ_0005785
hsa-miR-374a-5p	hsa_circ_0001190
hsa-miR-374a-5p	hsa_circ_0018242
hsa-miR-374b-5p	hsa_circ_0068697
hsa-miR-374c-5p	hsa_circ_0032154
hsa-miR-376b-5p	hsa_circ_0007279
hsa-miR-376c-5p	hsa_circ_0007279
hsa-miR-377-3p	hsa_circ_0027774
hsa-miR-378b	hsa_circ_0063089
hsa-miR-378g	hsa_circ_0000044
hsa-miR-378g	hsa_circ_0000735
hsa-miR-378g	hsa_circ_0016760
hsa-miR-379-3p	hsa_circ_0062603
hsa-miR-379-5p	hsa_circ_0086684
hsa-miR-383-5p	hsa_circ_0005785
hsa-miR-3908	hsa_circ_0041871
hsa-miR-3915	hsa_circ_0008274
hsa-miR-3916	hsa_circ_0022383
hsa-miR-3918	hsa_circ_0016121
hsa-miR-3918	hsa_circ_0034642
hsa-miR-3919	hsa_circ_0013058
hsa-miR-3920	hsa_circ_0001190
hsa-miR-3921	hsa_circ_0001847
hsa-miR-3921	hsa_circ_0003945
hsa-miR-3921	hsa_circ_0086684
hsa-miR-3922-5p	hsa_circ_0005699
hsa-miR-3925-3p	hsa_circ_0017726
hsa-miR-3925-3p	hsa_circ_0063526
hsa-miR-3928-5p	hsa_circ_0071649
hsa-miR-3929	hsa_circ_0068697
hsa-miR-3929	hsa_circ_0080425
hsa-miR-3938	hsa_circ_0000204
hsa-miR-3938	hsa_circ_0036766
hsa-miR-3940-5p	hsa_circ_0006868
hsa-miR-3941	hsa_circ_0004979
hsa-miR-3945	hsa_circ_0002157
hsa-miR-411-3p	hsa_circ_0006900
hsa-miR-412-3p	hsa_circ_0000714
hsa-miR-412-3p	hsa_circ_0003438
hsa-miR-421	hsa_circ_0001439
hsa-miR-421	hsa_circ_0001440
hsa-miR-424-5p	hsa_circ_0003956
hsa-miR-424-5p	hsa_circ_0007178
hsa-miR-4255	hsa_circ_0041871
hsa-miR-425-5p	hsa_circ_0009109
hsa-miR-4259	hsa_circ_0041252
hsa-miR-4267	hsa_circ_0017726
hsa-miR-4267	hsa_circ_0031027
hsa-miR-4268	hsa_circ_0017693
hsa-miR-4271	hsa_circ_0022383
hsa-miR-4277	hsa_circ_0016760
hsa-miR-4277	hsa_circ_0034642
hsa-miR-4280	hsa_circ_0034642
hsa-miR-4286	hsa_circ_0000044
hsa-miR-4288	hsa_circ_0078605
hsa-miR-4288	hsa_circ_0078607
hsa-miR-4290	hsa_circ_0000873
hsa-miR-4300	hsa_circ_0055954
hsa-miR-4303	hsa_circ_0074854
hsa-miR-4307	hsa_circ_0008382
hsa-miR-4307	hsa_circ_0036188
hsa-miR-4310	hsa_circ_0002807
hsa-miR-431-3p	hsa_circ_0063089
hsa-miR-431-5p	hsa_circ_0005699
hsa-miR-4316	hsa_circ_0004650
hsa-miR-4316	hsa_circ_0017628
hsa-miR-4317	hsa_circ_0003602
hsa-miR-4317	hsa_circ_0008639
hsa-miR-4319	hsa_circ_0034642
hsa-miR-4322	hsa_circ_0022383
hsa-miR-432-5p	hsa_circ_0052767
hsa-miR-4326	hsa_circ_0006913
hsa-miR-4326	hsa_circ_0052767
hsa-miR-4328	hsa_circ_0034642
hsa-miR-4329	hsa_circ_0085918
hsa-miR-4419a	hsa_circ_0000574
hsa-miR-4419a	hsa_circ_0027774
hsa-miR-4419a	hsa_circ_0086684
hsa-miR-4421	hsa_circ_0008806
hsa-miR-4423-5p	hsa_circ_0008539
hsa-miR-4423-5p	hsa_circ_0031027
hsa-miR-4427	hsa_circ_0032154
hsa-miR-4428	hsa_circ_0076700
hsa-miR-4428	hsa_circ_0086684
hsa-miR-4435	hsa_circ_0017628
hsa-miR-4436a	hsa_circ_0076700
hsa-miR-4436b-3p	hsa_circ_0078605
hsa-miR-4436b-3p	hsa_circ_0078607
hsa-miR-4437	hsa_circ_0036766
hsa-miR-4438	hsa_circ_0005699
hsa-miR-4440	hsa_circ_0000676
hsa-miR-4443	hsa_circ_0001057
hsa-miR-4445-3p	hsa_circ_0000204
hsa-miR-4446-3p	hsa_circ_0007586
hsa-miR-4447	hsa_circ_0076700
hsa-miR-4448	hsa_circ_0009654
hsa-miR-4450	hsa_circ_0086684
hsa-miR-4452	hsa_circ_0008584
hsa-miR-4453	hsa_circ_0006784
hsa-miR-4453	hsa_circ_0034642
hsa-miR-4457	hsa_circ_0003695
hsa-miR-4457	hsa_circ_0006784
hsa-miR-4458	hsa_circ_0005317
hsa-miR-4461	hsa_circ_0008323
hsa-miR-4464	hsa_circ_0004650
hsa-miR-4466	hsa_circ_0023115
hsa-miR-4467	hsa_circ_0000129
hsa-miR-4470	hsa_circ_0000549
hsa-miR-4472	hsa_circ_0086684
hsa-miR-4474-5p	hsa_circ_0052767
hsa-miR-4476	hsa_circ_0034642
hsa-miR-4477b	hsa_circ_0076700
hsa-miR-4481	hsa_circ_0004291
hsa-miR-4484	hsa_circ_0071649
hsa-miR-4485-3p	hsa_circ_0034642
hsa-miR-4487	hsa_circ_0000735
hsa-miR-4487	hsa_circ_0068851
hsa-miR-4490	hsa_circ_0000044
hsa-miR-4493	hsa_circ_0008806
hsa-miR-4494	hsa_circ_0001360
hsa-miR-4494	hsa_circ_0006868
hsa-miR-4496	hsa_circ_0074559
hsa-miR-4498	hsa_circ_0000038
hsa-miR-4498	hsa_circ_0005185
hsa-miR-4498	hsa_circ_0026134
hsa-miR-4498	hsa_circ_0063226
hsa-miR-4498	hsa_circ_0067161
hsa-miR-449b-3p	hsa_circ_0034642
hsa-miR-449c-5p	hsa_circ_0000206
hsa-miR-449c-5p	hsa_circ_0009172
hsa-miR-4501	hsa_circ_0034642
hsa-miR-4501	hsa_circ_0051718
hsa-miR-4502	hsa_circ_0086684
hsa-miR-4506	hsa_circ_0036188
hsa-miR-450a-1-3p	hsa_circ_0026134
hsa-miR-450b-5p	hsa_circ_0008952
hsa-miR-4510	hsa_circ_0074559
hsa-miR-4511	hsa_circ_0016760
hsa-miR-4515	hsa_circ_0075320
hsa-miR-4518	hsa_circ_0001646
hsa-miR-4518	hsa_circ_0036188
hsa-miR-4521	hsa_circ_0004650
hsa-miR-4524b-3p	hsa_circ_0000549
hsa-miR-4524b-3p	hsa_circ_0001726
hsa-miR-4525	hsa_circ_0006156
hsa-miR-4525	hsa_circ_0007148
hsa-miR-4525	hsa_circ_0088457
hsa-miR-4526	hsa_circ_0002490
hsa-miR-4531	hsa_circ_0002807
hsa-miR-4536-5p	hsa_circ_0004650
hsa-miR-4536-5p	hsa_circ_0041252
hsa-miR-4538	hsa_circ_0006784
hsa-miR-4539	hsa_circ_0074854
hsa-miR-455-5p	hsa_circ_0092327
hsa-miR-4632-5p	hsa_circ_0048764
hsa-miR-4632-5p	hsa_circ_0048766
hsa-miR-4635	hsa_circ_0000549
hsa-miR-4637	hsa_circ_0017628
hsa-miR-4638-3p	hsa_circ_0005965
hsa-miR-4638-3p	hsa_circ_0006935
hsa-miR-4640-5p	hsa_circ_0000129
hsa-miR-4640-5p	hsa_circ_0000676
hsa-miR-4640-5p	hsa_circ_0000735
hsa-miR-4640-5p	hsa_circ_0001756
hsa-miR-4640-5p	hsa_circ_0031027
hsa-miR-4640-5p	hsa_circ_0075320
hsa-miR-4646-3p	hsa_circ_0086684
hsa-miR-4647	hsa_circ_0006156
hsa-miR-4647	hsa_circ_0007148
hsa-miR-4647	hsa_circ_0008323
hsa-miR-4648	hsa_circ_0008323
hsa-miR-4649-5p	hsa_circ_0005479
hsa-miR-4650-5p	hsa_circ_0017726
hsa-miR-4650-5p	hsa_circ_0060539
hsa-miR-4652-5p	hsa_circ_0000919
hsa-miR-4654	hsa_circ_0002807
hsa-miR-4656	hsa_circ_0040773
hsa-miR-4659a-3p	hsa_circ_0001190
hsa-miR-4659a-3p	hsa_circ_0004650
hsa-miR-4659a-3p	hsa_circ_0008952
hsa-miR-4659a-3p	hsa_circ_0060539
hsa-miR-4659a-5p	hsa_circ_0062603
hsa-miR-4659b-3p	hsa_circ_0004650
hsa-miR-4659b-3p	hsa_circ_0006868
hsa-miR-4659b-3p	hsa_circ_0060539
hsa-miR-4659b-3p	hsa_circ_0061346
hsa-miR-4659b-5p	hsa_circ_0062603
hsa-miR-4660	hsa_circ_0000714
hsa-miR-4660	hsa_circ_0005317
hsa-miR-4660	hsa_circ_0040203
hsa-miR-4662a-5p	hsa_circ_0001190
hsa-miR-4662a-5p	hsa_circ_0062603
hsa-miR-4665-3p	hsa_circ_0063526
hsa-miR-4666a-3p	hsa_circ_0001772
hsa-miR-4666a-3p	hsa_circ_0083092
hsa-miR-4667-5p	hsa_circ_0000919
hsa-miR-4675	hsa_circ_0086684
hsa-miR-4677-5p	hsa_circ_0016121
hsa-miR-4680-3p	hsa_circ_0003602
hsa-miR-4682	hsa_circ_0000128
hsa-miR-4685-3p	hsa_circ_0000714
hsa-miR-4685-5p	hsa_circ_0067161
hsa-miR-4686	hsa_circ_0000129
hsa-miR-4686	hsa_circ_0052767
hsa-miR-4686	hsa_circ_0072904
hsa-miR-4687-5p	hsa_circ_0055954
hsa-miR-4690-3p	hsa_circ_0013058
hsa-miR-4690-5p	hsa_circ_0033144
hsa-miR-4690-5p	hsa_circ_0063526
hsa-miR-4691-3p	hsa_circ_0001360
hsa-miR-4691-3p	hsa_circ_0015494
hsa-miR-4691-3p	hsa_circ_0060539
hsa-miR-4691-5p	hsa_circ_0000129
hsa-miR-4692	hsa_circ_0000206
hsa-miR-4692	hsa_circ_0076700
hsa-miR-4697-3p	hsa_circ_0026134
hsa-miR-4700-3p	hsa_circ_0017726
hsa-miR-4700-5p	hsa_circ_0006156
hsa-miR-4700-5p	hsa_circ_0007148
hsa-miR-4700-5p	hsa_circ_0017969
hsa-miR-4709-3p	hsa_circ_0005161
hsa-miR-4709-3p	hsa_circ_0008539
hsa-miR-4709-3p	hsa_circ_0031027
hsa-miR-4711-5p	hsa_circ_0007024
hsa-miR-4711-5p	hsa_circ_0063226
hsa-miR-4712-5p	hsa_circ_0074559
hsa-miR-4715-3p	hsa_circ_0072904
hsa-miR-4715-3p	hsa_circ_0080425
hsa-miR-4717-5p	hsa_circ_0092327
hsa-miR-4719	hsa_circ_0008584
hsa-miR-4719	hsa_circ_0015270
hsa-miR-4720-3p	hsa_circ_0088457
hsa-miR-4720-5p	hsa_circ_0034642
hsa-miR-4722-3p	hsa_circ_0023115
hsa-miR-4722-3p	hsa_circ_0036766
hsa-miR-4722-3p	hsa_circ_0085918
hsa-miR-4722-5p	hsa_circ_0023115
hsa-miR-4723-3p	hsa_circ_0074559
hsa-miR-4723-5p	hsa_circ_0007586
hsa-miR-4724-5p	hsa_circ_0006900
hsa-miR-4728-5p	hsa_circ_0017628
hsa-miR-4728-5p	hsa_circ_0075320
hsa-miR-4729	hsa_circ_0004979
hsa-miR-4729	hsa_circ_0013058
hsa-miR-4731-5p	hsa_circ_0006156
hsa-miR-4731-5p	hsa_circ_0006913
hsa-miR-4731-5p	hsa_circ_0007148
hsa-miR-4731-5p	hsa_circ_0036766
hsa-miR-4732-5p	hsa_circ_0088457
hsa-miR-4733-3p	hsa_circ_0060539
hsa-miR-4735-3p	hsa_circ_0007312
hsa-miR-4735-3p	hsa_circ_0062603
hsa-miR-4735-5p	hsa_circ_0000204
hsa-miR-4737	hsa_circ_0040773
hsa-miR-4738-3p	hsa_circ_0001696
hsa-miR-4738-3p	hsa_circ_0013058
hsa-miR-4739	hsa_circ_0008584
hsa-miR-4741	hsa_circ_0006156
hsa-miR-4741	hsa_circ_0007148
hsa-miR-4742-3p	hsa_circ_0030509
hsa-miR-4743-5p	hsa_circ_0002225
hsa-miR-4743-5p	hsa_circ_0026134
hsa-miR-4745-3p	hsa_circ_0001756
hsa-miR-4746-5p	hsa_circ_0000020
hsa-miR-4747-5p	hsa_circ_0000038
hsa-miR-4748	hsa_circ_0008926
hsa-miR-4750-3p	hsa_circ_0008926
hsa-miR-4753-3p	hsa_circ_0001492
hsa-miR-4753-5p	hsa_circ_0003695
hsa-miR-4755-3p	hsa_circ_0067161
hsa-miR-4756-5p	hsa_circ_0074559
hsa-miR-4757-5p	hsa_circ_0001726
hsa-miR-4757-5p	hsa_circ_0002157
hsa-miR-4757-5p	hsa_circ_0041871
hsa-miR-4758-3p	hsa_circ_0001549
hsa-miR-4758-3p	hsa_circ_0006935
hsa-miR-4758-3p	hsa_circ_0061346
hsa-miR-4758-3p	hsa_circ_0070616
hsa-miR-4759	hsa_circ_0005965
hsa-miR-4759	hsa_circ_0006935
hsa-miR-4759	hsa_circ_0070616
hsa-miR-4760-3p	hsa_circ_0002157
hsa-miR-4760-5p	hsa_circ_0000129
hsa-miR-4761-3p	hsa_circ_0034642
hsa-miR-4761-5p	hsa_circ_0007024
hsa-miR-4762-3p	hsa_circ_0000129
hsa-miR-4763-3p	hsa_circ_0001726
hsa-miR-4766-5p	hsa_circ_0015270
hsa-miR-4768-3p	hsa_circ_0007024
hsa-miR-4768-5p	hsa_circ_0086684
hsa-miR-4774-5p	hsa_circ_0030509
hsa-miR-4775	hsa_circ_0004650
hsa-miR-4776-3p	hsa_circ_0005185
hsa-miR-4776-3p	hsa_circ_0007024
hsa-miR-4776-3p	hsa_circ_0078605
hsa-miR-4776-3p	hsa_circ_0078607
hsa-miR-4777-3p	hsa_circ_0074559
hsa-miR-4778-3p	hsa_circ_0006868
hsa-miR-4778-3p	hsa_circ_0062603
hsa-miR-4779	hsa_circ_0066536
hsa-miR-4782-5p	hsa_circ_0002225
hsa-miR-4784	hsa_circ_0006913
hsa-miR-4786-5p	hsa_circ_0008323
hsa-miR-4792	hsa_circ_0051718
hsa-miR-4793-3p	hsa_circ_0086684
hsa-miR-4793-5p	hsa_circ_0005185
hsa-miR-4796-3p	hsa_circ_0089153
hsa-miR-4797-3p	hsa_circ_0052767
hsa-miR-4799-3p	hsa_circ_0030509
hsa-miR-4800-5p	hsa_circ_0008323
hsa-miR-4801	hsa_circ_0002225
hsa-miR-4801	hsa_circ_0005281
hsa-miR-4802-3p	hsa_circ_0000204
hsa-miR-4803	hsa_circ_0007024
hsa-miR-484	hsa_circ_0034642
hsa-miR-487a-5p	hsa_circ_0068697
hsa-miR-488-5p	hsa_circ_0092327
hsa-miR-490-3p	hsa_circ_0017726
hsa-miR-491-3p	hsa_circ_0000919
hsa-miR-491-5p	hsa_circ_0000128
hsa-miR-492	hsa_circ_0014306
hsa-miR-493-3p	hsa_circ_0007024
hsa-miR-497-3p	hsa_circ_0076700
hsa-miR-4999-3p	hsa_circ_0076700
