Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
GRHL2	0.622547769312132	7.38827224133013	5.64381260751451	0.000485188406895853	0.0104269858035723	-0.0610353127956271
C6orf108	0.671261859331988	9.91829931919265	5.64089735152327	0.000486832559961253	0.010448276243249	-0.0646496252873909
TTYH3	-0.51775068421953	5.57037235535472	-5.63425471226745	0.000490601796760549	0.0104933371678357	-0.0728895992183043
C10orf59	-2.04169214311558	3.3637503312835	-5.6337298081712	0.000490901007038656	0.0104933371678357	-0.0735409908956344
ATF4	0.657835717206657	7.66540553717833	5.63253209840067	0.000491584486390179	0.0104939176941156	-0.0750274617310431
DDX1	0.567181648539064	10.3809163214947	5.62010001427053	0.000498740976886833	0.0106042147333026	-0.0904688185034059
CLK2	0.495570608049654	7.20321415426427	5.62066916180855	0.0004984108612506	0.0106042147333026	-0.0897614278012613
FUZ	-2.04381308242324	3.64180853193041	-5.61177448284256	0.000503597478836119	0.0106679013868115	-0.100821816248397
MGST1	0.531610690595198	9.21022325316759	5.61329748004844	0.000502705207448814	0.0106679013868115	-0.098927200150591
MPP6	-0.825139715682557	7.38337036829614	-5.60908149176247	0.000505179468511073	0.0106842784682851	-0.104172713640537
MAEA	0.45209003266858	7.00468974491475	5.60652446244879	0.000506686639844487	0.0107019982621843	-0.107355383138066
ZDHHC13	-0.512948808025405	5.92075171435585	-5.60537345025637	0.000507366683575151	0.0107021361901401	-0.108788320817655
LYRM4	0.702755144828085	5.95982393296028	5.60234328711522	0.000509161768646039	0.0107118256827388	-0.112561579770904
PHACTR2	-0.873149256921377	6.64667048909359	-5.59303567484897	0.000514719399382199	0.0108145183662575	-0.124159855905886
DUSP22	1.01927041351273	5.5303695293709	5.58941823152505	0.000516897341522409	0.0108308219978698	-0.128670887542649
LOC643310	0.585887632843852	8.87955698594606	5.5862145093215	0.000518834646097555	0.0108308219978698	-0.132667548528876
EXOSC9	0.581750512809304	7.52934824652833	5.58766949132757	0.00051795382592564	0.0108308219978698	-0.130852270165189
TMEM214	0.515422918058827	6.45955695117806	5.58636292291538	0.000518744723878788	0.0108308219978698	-0.132482369616326
UBE4B	-0.521962890729226	7.08745881081982	-5.58449994563404	0.000519874723775096	0.0108373884725424	-0.13480707388108
B2M	0.78356729955366	10.9075518278186	5.58074388804406	0.000522161208435908	0.0108708796376064	-0.139495542736409
LRRC3	0.816613631655355	4.5980615494465	5.5751838619375	0.000525566144128262	0.0109133468551517	-0.146439474694356
SNORD99	0.937530529063385	4.16514303840855	5.57571781643056	0.000525238097066597	0.0109133468551517	-0.145772427061132
ZMYND8	-1.12500116085159	7.03460276917648	-5.55527445279447	0.000537959949920364	0.0111417637814465	-0.171340385970393
SCAND2	-0.839286704137253	3.66928025786551	-5.5521611259911	0.000539926870793581	0.0111680345887692	-0.175239349251752
PDRG1	0.599107875136085	8.11787537290868	5.54575113777286	0.000544001441003432	0.0112021500788459	-0.183271214497844
MTMR12	0.615805687931703	6.71163225865935	5.54666181335921	0.000543420510199027	0.0112021500788459	-0.182129760515573
DTX2	0.813512185002797	7.40573746189969	5.54555769595606	0.000544124927588562	0.0112021500788459	-0.183513692467514
EIF3D	0.465707182411249	10.8128256809957	5.54069565720445	0.000547238811665653	0.0112465313106968	-0.189609972827115
SAP18	-0.926027364614371	6.886119994956	-5.53453131710348	0.000551214900567125	0.0112921848918083	-0.197343984241827
SLC48A1	0.555960735306493	6.06130873792395	5.53568362171583	0.00055046924462436	0.0112921848918083	-0.195897848712755
CTSF	-0.688002490024489	7.63679776273948	-5.53173691972243	0.000553027761599006	0.011307366854484	-0.20085172180334
FAM10A4	0.640300627773264	8.78443509209781	5.52419594138628	0.000557952694504119	0.0113198882048589	-0.210323275406565
C14orf101	0.599535185774884	4.67172661430056	5.52321628535818	0.000558596021867137	0.0113198882048589	-0.211554329089579
GGCT	0.459827163733122	10.3071695273947	5.52535508552915	0.000557192549505829	0.0113198882048589	-0.208866850332281
C19orf2	0.501664677872741	9.40015959551458	5.52852109076721	0.000555122127180424	0.0113198882048589	-0.204889848353748
TH1L	-0.547565571352003	10.0019336786616	-5.51705496235838	0.00056266078674023	0.0113473925797399	-0.219299896079732
TAPBP	0.682217868183531	6.67339337149427	5.51967420808194	0.000560928858418937	0.0113473925797399	-0.216006509615954
SLCO1B1	0.831685161888468	3.28844274184491	5.51715659825519	0.000562593472546788	0.0113473925797399	-0.219172082921691
EEF2K	-0.583803823118836	8.08324700442827	-5.51651525293052	0.000563018388312841	0.0113473925797399	-0.219978637320289
PSMG4	0.675533140627092	8.8427555166497	5.51578631635462	0.000563501764232503	0.0113473925797399	-0.220895417492553
KIAA1333	-0.471349366882196	5.80747547107552	-5.51113109933274	0.000566599514281961	0.0113525809948048	-0.226752049880736
RFC3	1.28077133389669	3.87539101380718	5.51175970758252	0.000566180126537808	0.0113525809948048	-0.225961030299864
FEZ2	0.455596504701541	8.21335948690905	5.51125191927601	0.000566518880546046	0.0113525809948048	-0.22660000973205
KIAA0114	0.552553083498783	10.5240899361712	5.51186887263902	0.000566107329745354	0.0113525809948048	-0.225823666391443
GLMN	0.478713328174289	8.19062993505814	5.50847958034397	0.000568372279561206	0.0113738477821078	-0.230089253046852
PACSIN1	-1.23461430575404	7.2091510425096	-5.50586619302106	0.000570125507097397	0.0113946709162254	-0.233379445344411
RNF114	-0.552932858417098	9.93819185106768	-5.50292477605549	0.000572105898347663	0.0114199765401758	-0.237083785109983
ARRB1	0.541134214505986	5.30649690300424	5.50022434135514	0.000573930687949197	0.0114421169197253	-0.240485725885732
ABCB10	0.719675358388567	7.79351986826535	5.49910426305708	0.00057468944148142	0.0114429756909669	-0.241897078288923
TGIF1	0.499496847250647	8.44422250328348	5.4969327894129	0.000576163558628817	0.0114580586304927	-0.244633749617686
SNORD96A	0.561415400993436	7.17237523171309	5.49435947055865	0.000577915843640708	0.011478629098101	-0.247877731561054
SELO	0.527518159586899	6.05150341557758	5.49323869239009	0.000578680857289988	0.011479563557332	-0.249290904703648
FAM118A	0.564761906907191	6.34040974995969	5.48974783721573	0.000581070750546118	0.0115126892571027	-0.253693624014657
DGCR6L	0.520732781228963	9.23261966973759	5.48721815633559	0.000582809374555223	0.0115328454081231	-0.256885183948429
RNF135	0.449142433445582	7.36107318551748	5.48493027210788	0.000584386729421742	0.0115497644211672	-0.259772469959936
PTP4A1	0.544186430509424	6.92003542425768	5.48376562832387	0.000585191477533872	0.0115513907830729	-0.261242525657174
SNORA67	0.484064947887612	8.33748256880252	5.48178825872849	0.000586560590153059	0.0115641396744233	-0.263738877533533
TIPRL	0.687275375339784	5.76480369320355	5.47864529979728	0.000588743982380422	0.0115928910520697	-0.267707891014375
ZCWPW1	0.751024056270083	5.95424693040952	5.47518045587814	0.000591161322077095	0.0116133407178516	-0.272085026836097
SHPK	-0.508002559064851	9.25470390275435	-5.47507483334862	0.000591235183209157	0.0116133407178516	-0.272218486705393
LOC647030	0.734650010848563	9.56272688030549	5.47335083879074	0.00059244219316214	0.0116227708300239	-0.274397074188387
LOC651575	0.665311580901362	6.86139976873844	5.46509115535487	0.000598262610782894	0.0117225746125094	-0.284840619426467
SLC30A7	0.648580609336333	8.0311969723339	5.45001667140183	0.000609047616002206	0.0119192929403418	-0.303925984179819
LRRC26	-0.513243687245321	11.2076537610138	-5.44687141156655	0.000611324663878799	0.0119346398666155	-0.307912211646962
GBE1	-0.539376122428755	8.2026954853076	-5.44721262490895	0.000611077187607661	0.0119346398666155	-0.307479697398266
MCOLN2	0.789286540407305	7.69003250242934	5.44372605983425	0.000613611117260787	0.0119646684803448	-0.311899973906491
POLE4	0.495738521735539	10.8719083896104	5.43919514084563	0.000616921282094595	0.0119999445004994	-0.317646889742945
TMPRSS2	-1.45150513887538	9.86350317128251	-5.43360416121214	0.000621032912543077	0.0120630053364842	-0.324742421675272
SP8	-0.723749949177906	4.13563762290884	-5.43273854188851	0.000621672174448868	0.0120630053364842	-0.325841383178334
GAPVD1	-0.573730287333281	7.87022951627344	-5.43160102137839	0.000622513333264613	0.0120646856794762	-0.327285704890491
FRG1	0.852088107689859	7.47443613303891	5.42783924076097	0.000625303944591226	0.0121040977845873	-0.332063399830222
UCK2	0.627877738690218	7.83695033704916	5.42382656203188	0.000628295806597452	0.0121268422707931	-0.337161990292802
UPP1	0.807111813921333	5.79055100268428	5.42220041275179	0.000629512732801194	0.0121268422707931	-0.339228866699624
TFB2M	0.418904036764172	9.95101936075205	5.42381774298765	0.000628302399355413	0.0121268422707931	-0.337173198494413
MACF1	-0.600773570782743	6.19107683948438	-5.42278160597562	0.000629077501304519	0.0121268422707931	-0.338490111966021
YEATS2	-0.790004801829379	7.54189833999389	-5.41520260505425	0.000634779097121386	0.0121988978171561	-0.348127589539163
NUDT1	-0.516699481951939	8.56917839347538	-5.41593216695457	0.000634227799425391	0.0121988978171561	-0.347199517749814
RHBDF1	-0.584156678866137	9.11317638434875	-5.41417035544328	0.000635560020226962	0.0121992426931679	-0.349440839407955
MYO6	-1.30323913720672	9.50717090984221	-5.40921714597717	0.000639321929531831	0.0122567366082547	-0.355744548033263
SPATS2L	0.805977311359817	7.69442911910496	5.40508686612907	0.000642477498589141	0.0123024823053195	-0.361003650741969
C20orf134	-0.678874862599121	5.11416406750449	-5.40076531610898	0.000645797486937441	0.0123395599775814	-0.366508924615826
IDH1	0.839457110048913	9.93409044304686	5.397142193556	0.000648595409185621	0.0123751694480536	-0.371126533555098
LOC650826	-0.680926195227345	5.97190623994849	-5.38964851898365	0.000654424582189984	0.0124715073237612	-0.380683089383424
LOC646463	-0.505401477100898	6.65650530659522	-5.38497814551008	0.000658086598372547	0.0125263650254508	-0.386643225888045
STRN3	-0.640477829864139	8.97565767116805	-5.38389252597563	0.000658941040285413	0.0125277149739875	-0.388029098268308
LOC387791	0.67070173505525	8.09135893065262	5.37543480795477	0.000665639509528769	0.0126400357694246	-0.398831803664862
ACPL2	-0.90870198887831	5.04063208867679	-5.37121361063856	0.000669010562056685	0.0126739453515691	-0.404227225727277
SMARCC2	-0.53146260588202	7.762264005845	-5.37175448427344	0.000668577576691457	0.0126739453515691	-0.403535752011361
TDP1	-0.513182306157694	6.17512850340695	-5.36874710151081	0.000670988975060911	0.0126846010825643	-0.40738104068834
C8orf38	0.705452899286668	7.31863894565758	5.36771461905194	0.000671819042879762	0.0126846010825643	-0.408701490222619
TBC1D2B	-0.796580304576302	6.08578490216856	-5.36203040756435	0.000676409080217054	0.0127536613014039	-0.41597382296462
POFUT2	-0.482192807100319	7.16397371596287	-5.35669328254328	0.000680750136682093	0.012820393327927	-0.42280633755426
CDC14A	-1.36089900298617	4.31966402911118	-5.35245110254414	0.000684222373600835	0.0128706253311809	-0.428240049580471
LOC283953	1.07497665036309	5.77811445311592	5.35146561779155	0.000685031770239327	0.0128707085480101	-0.42950270629684
OPLAH	0.506181576137125	8.48926886728831	5.34881898738255	0.000687210692404129	0.0128838618388733	-0.432894406901275
FIG4	0.615451921415629	7.37387175514218	5.34865805118836	0.000687343432895049	0.0128838618388733	-0.43310068189967
PREP	-0.523180981429753	7.20659669794134	-5.34633583407101	0.000689261932393826	0.0129046944227692	-0.43607752816478
DYNLRB1	-0.416756398560445	9.91225625757224	-5.34374583759486	0.000691408580721714	0.0129205717913355	-0.439398558646144
CAMKK2	-0.535755564735011	6.39963947607163	-5.3358638226075	0.000697986562117942	0.0130222953812179	-0.449511254454963
COG2	0.566721736859948	8.10680249658049	5.33471581115942	0.00069895034827381	0.0130250782267482	-0.450984912051116
CHUK	-1.06875759378035	6.86612596108202	-5.33031830714899	0.000702655679658039	0.0130636763512237	-0.456631578296503
CCDC74B	-4.7575899447059	2.83761971365831	-5.3305656627009	0.000702446688047019	0.0130636763512237	-0.456313884356361
MAN2B2	-0.670446782196988	8.74408146587831	-5.32391755550613	0.000708087452516646	0.0131493731455153	-0.464855531939112
ARRDC2	-2.30783253084947	3.33962542008855	-5.31819446285781	0.000712983115427508	0.013205821733377	-0.472213816003836
SASH1	-0.565845125929937	8.21349294972	-5.3174705808371	0.000713604977024061	0.013205821733377	-0.473144861650656
NARF	-0.824557865946272	8.10979230836629	-5.31327174774403	0.000717223783427118	0.0132421374979402	-0.478546829270448
RGS19	-0.762568066314245	5.54567201050937	-5.30993166149938	0.000720116824370208	0.0132670953080512	-0.482845805705135
NSL1	0.644670990034291	4.33075967055988	5.30979544287953	0.000720235082080706	0.0132670953080512	-0.483021164963295
ELF2	0.481882588631239	8.11556651996026	5.30313497315683	0.000726043369964396	0.0133586967115774	-0.491598708731177
ZNF789	0.654329413103641	5.81651345141898	5.3014054045485	0.000727560023022335	0.0133712151817289	-0.493827146799304
RPS4Y2	0.926145623098096	6.59027339533521	5.29848695689407	0.0007301270724661	0.0134029870971992	-0.497588360965433
TBK1	-0.480748295151187	8.54861534615992	-5.29407887661682	0.000734023217397356	0.0134590564483559	-0.503271710143448
ATP11B	-0.693886152629165	5.46699709987361	-5.28526969971599	0.000741877719931309	0.0134981945705282	-0.514637835731322
SQSTM1	0.905359243763598	12.1423013791826	5.28505841307657	0.00074206723544276	0.0134981945705282	-0.514910588406305
PTK2	-0.942237187141627	3.76481615672341	-5.28846401600385	0.000739018995800928	0.0134981945705282	-0.510515039263198
ARL2	-0.466475417701641	10.3609392554942	-5.28669712947533	0.00074059876109788	0.0134981945705282	-0.512795317513941
PKMYT1	0.588071766338099	4.02094394924223	5.28882206938305	0.000738699311706828	0.0134981945705282	-0.510053003955378
HIST2H2BF	-1.83805633474574	4.17442359161507	-5.2665971905359	0.000758832650144077	0.0137406288144435	-0.538767402361373
LRRFIP2	-0.444669127558905	8.65923613465395	-5.2648967387866	0.000760397634994548	0.0137533911605518	-0.540967324145949
PRICKLE4	0.477130791136689	10.9925275945205	5.26229313149465	0.000762800675889442	0.0137812655444026	-0.544336496145567
ATAD3A	0.767203718401166	7.93023258626358	5.25735664688605	0.000767379738352473	0.0138171561222046	-0.550727204721634
ATPAF1	-0.647814266877195	6.70465002523449	-5.25791479079632	0.000766860500853073	0.0138171561222046	-0.550004461608804
LOC100128060	1.02197725100357	8.55443874301183	5.25881916779877	0.000766019981276461	0.0138171561222046	-0.548833475637254
MAP2K1IP1	0.421006856597691	9.37787025168286	5.25050204711931	0.000773788006796573	0.0139012319558094	-0.559606944458857
TADA1L	0.513356812459775	7.13222977864758	5.25065845829487	0.000773641128850577	0.0139012319558094	-0.559404246745568
JMJD2B	-1.61482959256242	4.59410085927635	-5.24723860986241	0.000776859510392899	0.0139407482734816	-0.563836936164721
LOC652800	1.52573019465472	3.47792932453072	5.24432887868465	0.000779609365962852	0.0139608319945033	-0.567609766186814
ZNF783	-0.724011479777485	5.70704141999672	-5.24362200099236	0.000780279011371101	0.0139608319945033	-0.568526507040451
MAP4K2	-0.783662292359903	9.61585000627015	-5.24088465873752	0.000782878119007183	0.0139688869694125	-0.572077216599165
BBX	-0.702187611760078	8.96332192961328	-5.24005316420754	0.000783669498502911	0.0139688869694125	-0.57315599489969
ASAP2	-0.43921918129702	7.7342796402627	-5.24036836694407	0.00078336939957331	0.0139688869694125	-0.572747040076068
HK1	-0.474574598590635	10.7509378411216	-5.23603595572107	0.000787505251457529	0.0140216274672098	-0.578369322729578
LMF2	0.612480553924943	6.39334430788023	5.23215442919109	0.000791230975881416	0.0140657518465329	-0.583408796385799
NUDT7	1.10154628979378	7.60946517598983	5.23162269757454	0.000791742864586878	0.0140657518465329	-0.584099326041264
CAV2	-1.4445647079692	3.27568880484302	-5.22573244360637	0.000797437615261261	0.0141229045338611	-0.591751412832959
CAMK2B	-0.945818623395203	8.08961329680201	-5.22555508447356	0.000797609781354468	0.0141229045338611	-0.591981900024017
LOC100129828	-0.64494159824135	8.37516882969854	-5.22416561465008	0.000798959976131653	0.0141311626751869	-0.593787744769845
SLC6A10P	-0.744435077404802	8.69002903270677	-5.22045172863685	0.000802581176674679	0.0141335872297397	-0.598615928510004
